request_id,title,search_keyword,target_sites,ebay_price_jpy,ebay_url
601,Alpinestars - Tech-1 K Race G1 Karting Gloves | Go Kart Racing Gloves,Alpinestars - Tech-1 K Race G1 Karting グローブ | Go Kart Racing グローブ,mercari;yahoo,9292,https://www.ebay.com/itm/227137234351?_skw=Alpinestars&hash=item34e26f25af:g:MQUAAeSwo9VpRDTW
602,New Alpinestars Leather Motorcycle Jacket: Good Quality Motorcycle Jacket,New Alpinestars Leather Motorcycle Jacket: Good Quality Motorcycle ジャケット,mercari;yahoo,33965,https://www.ebay.com/itm/406951633985?_skw=Alpinestars&hash=item5ec0352441:g:F0oAAeSwQ9JpXp9A&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGa7kBtUTmuOoZ5Ow92sal8TNrWPzvi7zhrkYLwanbCeABvVdgpDWKcZgeMbG0R%2B9FH2V2McHeyKUR4YjDKCGfp3yauMYts45Ee%2F0ZXFNo15Xveq6iWnsbzwSuyIRQA6KuBZ1TznWAefvoA2JAifUzRN3GVmsBnCU8D5YhB4ZPeVnNnhzjJF9bs1B5Ofy75KzFoj6jSXWzlrRTXMfJnGrpUIa5QI0p38b3%2Fg%2FHOYP5WCDiOw%2F5KiNpYbv7fU3hZIsoThHIMt9wRhtB4TjP374Zq4tPVkMV1bglWaXxNeHoHQtw%3D%3D
603,QTY 2 | Alpinestar Alpinestars Alpine Finish Tee Navy Md T-Shirt 482-71010M,QTY 2 | Alpinestar Alpinestars Alpine Finish Tee Navy Md Tシャツ 482-71010M,mercari;yahoo,3873,https://www.ebay.com/itm/168440927341?_skw=Alpinestars&hash=item2737dc946d:g:2ykAAeSwtkNqJsUr&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbiDway057vtV1dIjn%2FJTzofUK7tX6KDV8Ys%2FS6vqw3d0GRrrRXe%2BDhdU3HZ857dCVIip5o1Af3M%2FfDKK%2Bc7ulyDWeV%2FCcZNAXk%2F1k2nkcpopKtt3Fh7NBGH4x8PBUoQNOOC9Pgr0Act9ZcacoWUnq9glcbuTDCESMqb7KMXK0LrbizjF8Whk29y%2BIdFgSZUpkv%2B46JaaT78LL3m1NXbqAjOFx3XPqV2wp0reqowmOTUCq6eK8KrR0WGH1CdTne%2FETQXQLdrD3%2FxpV8CDJ9Jj55kca0coDBXbHThE%2Br236I5g%3D%3D
604,ALPINE STARS 2047717–82–13,ALPINE STARS 2047717–82–13,mercari;yahoo,48050,https://www.ebay.com/itm/167785281946?_skw=Alpinestars&hash=item2710c8399a:g:puYAAeSwKdhow0Pa&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaeiSOMB9X%2FI2NvAwqOzr2JGGYcL4JTC13xLw65waXFMlhyARsWRvEB1LuVWBSvO3ta%2B0WzE1vheWamSCBFZuOsiYSS%2FiQP%2BgJJj1EeGf%2BR4IpkbszU89P6N6arMbJtJnVCtxJV2rX%2FnxJubOegIeDuybIFyB7P1yhFMpBYB8skTlJUj9gmX3GlJsZ72i2YQR3ubI8RIys7Oj5j%2FleT1YFvw5V8Sim6aAywLSWDFLfsd0Zpi%2BXhyl9KI%2F7r%2BEZqKbu0qvQx47kv3am5Vw6K%2BvDKW%2BWSSYPvDV2glqRveRnHTQ%3D%3D
605,Alpinestars Tech-1 K Start v2 Karting Shoes | CIK-FIA Level 1,Alpinestars Tech-1 K Start v2 Karting Shoes | CIK-FIA Level 1,mercari;yahoo,12347,https://www.ebay.com/itm/336391084852?_skw=Alpinestars&hash=item4e52789b34:g:vEcAAeSwez5paRWz
606,Alpinestars KMX-9 v2 Graphic 1 Kart Racing Suit | CIK-FIA 2013-1 (Garage Sale),Alpinestars KMX-9 v2 Graphic 1 Kart Racing Suit | CIK-FIA 2013-1 (Garage Sale),mercari;yahoo,23197,https://www.ebay.com/itm/236583574899?_skw=Alpinestars&hash=item37157add73:g:iOMAAeSwpzppaQ7w
607,Alpinestars GPTech Race Suit Size 50 FIA 8856-2000,Alpinestars GPTech Race Suit Size 50 FIA 8856-2000,mercari;yahoo,31016,https://www.ebay.com/itm/318430714781?_skw=Alpinestars&hash=item4a23f31b9d:g:BCYAAeSw~85qJ-GF
608,Alpinestars CarbonX Race Suit Size 48 FIA 8856-2000,Alpinestars CarbonX Race Suit Size 48 FIA 8856-2000,mercari;yahoo,31016,https://www.ebay.com/itm/318430795974?_skw=Alpinestars&hash=item4a23f458c6:g:UccAAeSwwQBqJ-Xp
609,Alpinestars Tech 7S Boots Black/Enamel Blue/Fluo Yellow Size 3,Alpinestars Tech 7S ブーツ Black/Enamel Blue/Fluo Yellow Size 3,mercari;yahoo,38750,https://www.ebay.com/itm/318431807984?_skw=Alpinestars&hash=item4a2403c9f0:g:pPkAAeSwMoxqKCjS
610,Alpinestars GPTech Race Suit Size 52 FIA 8856-2000,Alpinestars GPTech Race Suit Size 52 FIA 8856-2000,mercari;yahoo,31016,https://www.ebay.com/itm/318430728180?_skw=Alpinestars&hash=item4a23f34ff4:g:La8AAeSwiXdqJ-QO
611,Alpinestars CarbonX Race Suit Size 48 FIA 8856-2000,Alpinestars CarbonX Race Suit Size 48 FIA 8856-2000,mercari;yahoo,31016,https://www.ebay.com/itm/318430723399?_skw=Alpinestars&hash=item4a23f33d47:g:D2MAAeSwYMVqJ-Mb
612,Alpinestars T-Shirt Skate Style 🛹🔥 Streetwear Racing Tee – Perfect for Skaters,Alpinestars Tシャツ Skate Style 🛹🔥 Streetwear Racing Tee – Perfect for Skaters,mercari;yahoo,2502,https://www.ebay.com/itm/287248744211?_skw=Alpinestars&hash=item42e15bff13:g:-94AAeSwSBNp1Sg4
613,Alpinestars GPTech Race Suit Size 54 FIA 8856-2000,Alpinestars GPTech Race Suit Size 54 FIA 8856-2000,mercari;yahoo,31016,https://www.ebay.com/itm/318430739296?_skw=Alpinestars&hash=item4a23f37b60:g:HxEAAeSwmIdqJ-Tk
