title,price,itemWebUrl,sellerUsername,condition,itemLocation,categoryPath,buyingOptions,searchKeyword
KTM PowerWear 2024 Pounce Gloves,30.74,https://www.ebay.com/itm/306695794379?_skw=KTM+PowerWear&hash=item47687e6ecb:g:eZcAAeSw3B5pXD76,motosportinc,New with tags,"240**, US","Gloves > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear WP Team T-Shirt,35.86,https://www.ebay.com/itm/298165934511?_skw=KTM+PowerWear&hash=item456c1319af:g:c7MAAeSwJWtpxlaD,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear 2024 Team Polo,59.44,https://www.ebay.com/itm/306991829737?_skw=KTM+PowerWear&hash=item477a2392e9:g:AMgAAeSwc8pqJ-Xb,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear 2025 Red Bull KTM Lanyard - Navy/Orange 3RB250041900,13.31,https://www.ebay.com/itm/306895999920?_skw=KTM+PowerWear&hash=item47746d53b0:g:UE8AAeSwJSpp6J64,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear Performance Summer Baselayer Shirt,65.59,https://www.ebay.com/itm/298258559293?_skw=KTM+PowerWear&hash=item457198713d:g:34IAAeSwy6tp6z9v,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear 2025 Racetech Jersey,65.59,https://www.ebay.com/itm/298131085648?_skw=KTM+PowerWear&hash=item4569ff5950:g:LysAAeSw6MhpuH1F,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear 2024 Mechanic Shoes,138.99,https://www.ebay.com/itm/298377320881?_skw=KTM+PowerWear&hash=item4578ac99b1:g:8QYAAeSwiFZqHqmr,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM Racing Team PowerWear HardShell Jacket Black/Orange 2021 Size - XL,90.00,https://www.ebay.com/itm/358314445998?_skw=KTM+PowerWear&hash=item536d348cae:g:2XIAAeSw~dxpsa6X&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYzqsKC2%2B1UNx%2F5LegN5Mq%2FXCI2ZOhWpGm7kzykAUxp%2FlWtUyFJCpJcCwSG%2F23MfsuhgrxfXBb%2FA5EACU05nwPNvMadDv%2BCuxxmoYgJX1GanAeb0lhprDbvwE%2FaGJoeRSeWdNt7d6%2FdSbT9zE%2Bj3JJNRIRFSf0%2F4oqOFMVwR0HZi%2Bz%2FolR6atGWgP%2BRu8JEBD7z%2BIqPUOl0%2F5XSYLFN2Fdpg13t0OFKYoZbExX28eWGMOnPz7eaar%2Fmj5GNe2ZlJnjRB8KjX2IN0Y45zL8CLXc1UIsTbRN20%2Fb52JFhnk1Ksg%3D%3D,kostiloho-0,Pre-owned,UA,"Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear","FIXED_PRICE,BEST_OFFER",KTM PowerWear
KTM Pointview Cycle PowerWear Red Bull Team Hardshell Jacket,181.99,https://www.ebay.com/itm/168097190912?_skw=KTM+PowerWear&hash=item27235f9400:g:C9kAAeSwjONpb5WW&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbn7WuLot6Y%2By6kFcfervwXyXIRYCNQkzzaeTVEDQxTSko2qm10%2Fx30uvI3MeoMpylOoEhCmnaPmPb5iJZGR%2BNBF0TGFECR3uiovX5fwiv%2BC0Pl87mVmCSgQrsfcvaOqQQ46E2PD6jnbhrhYWFqbwOpZjPHxGWDsQsI9Ef3jUeRFtR7y6VxBp%2BAN1TW49iIaot5pn7XLISpAt%2BDVGT7MI8V3xAypvrNMa0qqfkv2akIq4coEhoemsrzi%2BkVJoyqnofuvTkYpKc3cSprAwVWLM4D3V5OdfIVa7V%2FQ3ae9EaMLw%3D%3D,pointviewcyclektm,New with tags,"444**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear Alpinestars Youth A-5 Body Protector,175.99,https://www.ebay.com/itm/306948167336?_skw=KTM+PowerWear&hash=item47778956a8:g:7w0AAeSwAllqDDhQ&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYpv5Hjj4ZsREWguUVe7b4eStrjnfaDoTR1erjpEV126MN7btJcZxHkVXO53kQUBXfZh5DYdL0ELOMVQpbVnPGoXPtwTUkrIJZG%2F6clfiylBFApSg3OJYBHameznGhql25eTuztwj8WaBuMl3Svuir4bsAXWEOKWpCUIBdUY5IrmRYc53j%2FZnsCL2crzelNN72y8Y4jy9Kpoj1ziewZ2cum4rPOySpkR3Y8V5g%2FCfHZBOyZzM4GuNKH%2B3K1qSuAXeJMGnmXHuBmt%2BuEx%2FrdnsH%2BrblDRpPh8QweqtEMJoqCjA%3D%3D,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
